index,store_ID,day_of_week,date,nb_customers_on_day,open,promotion,state_holiday,school_holiday,sales
66159,333,7,09/06/2013,0,0,0,0,0,0.0
668588,302,3,01/10/2014,337,1,1,0,0,4047.73
402857,329,7,29/03/2015,0,0,0,0,0,0.0
354382,1034,6,08/11/2014,290,1,0,0,0,2495.63
12107,734,6,10/01/2015,289,1,0,0,0,2707.67
469435,892,4,10/10/2013,861,1,1,0,0,8190.7
500089,96,4,04/04/2013,532,1,0,0,1,4560.9
290988,578,2,23/06/2015,762,1,0,0,0,5982.98
178794,593,3,09/04/2014,1035,1,0,0,0,7644.77
624708,958,2,06/05/2014,595,1,1,0,0,5887.64
677489,944,5,05/09/2014,1135,1,1,0,1,7363.51
298677,524,5,15/11/2013,913,1,0,0,0,8572.37
703190,311,1,23/12/2013,1049,1,0,0,1,10121.58
130811,501,3,18/02/2015,615,1,1,0,1,6249.03
110239,1039,3,31/07/2013,1233,1,1,0,1,11248.89
624648,511,1,14/07/2014,863,1,1,0,0,8158.21
217090,58,4,30/07/2015,594,1,1,0,0,7064.02
110364,963,5,24/07/2015,717,1,0,0,1,5870.91
678970,860,4,23/01/2014,638,1,1,0,0,4855.6
418148,114,1,08/06/2015,515,1,0,0,0,4968.28
445220,20,3,13/02/2013,753,1,0,0,1,6744.37
126944,33,4,20/06/2013,743,1,1,0,0,7727.92
349411,255,2,19/02/2013,621,1,1,0,0,6651.9
630781,458,7,21/09/2014,0,0,0,0,0,0.0
463948,963,6,24/08/2013,354,1,0,0,0,3265.38
452373,167,7,07/06/2015,0,0,0,0,0,0.0
324245,849,6,18/04/2015,861,1,0,0,0,8243.6
222694,208,7,29/06/2014,0,0,0,0,0,0.0
48646,85,6,09/11/2013,687,1,0,0,0,6063.6
626354,341,7,03/08/2014,0,0,0,0,0,0.0
651600,841,5,13/03/2015,425,1,0,0,0,3569.03
85679,234,3,27/11/2013,787,1,0,0,0,7264.79
183869,333,7,12/10/2014,0,0,0,0,0,0.0
283159,78,7,14/04/2013,0,0,0,0,0,0.0
634703,764,7,12/01/2014,0,0,0,0,0,0.0
706142,5,7,08/09/2013,0,0,0,0,0,0.0
522728,547,6,04/04/2015,688,1,0,0,0,6808.93
663580,705,6,03/05/2014,686,1,0,0,0,6276.93
46119,244,5,27/12/2013,534,1,0,0,1,5265.9
250823,513,3,10/12/2014,1681,1,0,0,0,13856.02
613782,894,6,22/03/2014,753,1,0,0,0,6084.73
200809,974,2,05/02/2013,1806,1,1,0,0,13789.92
269386,814,7,15/06/2014,0,0,0,0,0,0.0
288820,989,5,20/03/2015,637,1,1,0,0,5955.42
365858,135,7,22/09/2013,0,0,0,0,0,0.0
616253,425,1,13/04/2015,590,1,1,0,0,6747.7
260287,875,6,10/08/2013,352,1,0,0,0,3089.78
168584,914,7,08/06/2014,0,0,0,0,0,0.0
667415,1017,4,03/10/2013,0,0,0,a,0,0.0
666578,880,1,25/05/2015,0,0,0,a,0,0.0
443663,813,1,17/03/2014,845,1,1,0,0,8666.31
103282,374,1,05/05/2014,1097,1,1,0,0,11536.22
659814,883,3,22/07/2015,417,1,0,0,1,4194.39
204523,348,4,22/08/2013,665,1,0,0,1,6276.52
105679,529,5,26/04/2013,777,1,1,0,0,7891.81
571093,758,6,31/08/2013,415,1,0,0,0,3487.65
41097,698,6,17/08/2013,1706,1,0,0,0,12792.75
139328,1115,2,05/11/2013,411,1,1,0,0,6403.09
338773,216,2,20/08/2013,676,1,0,0,1,5020.57
196518,753,7,27/07/2014,0,0,0,0,0,0.0
283593,736,1,14/04/2014,641,1,1,0,1,7746.63
260425,229,5,26/06/2015,653,1,0,0,0,6772.74
8772,1078,6,25/04/2015,438,1,0,0,0,4800.89
165827,715,4,19/06/2014,688,1,1,0,0,6617.27
711567,748,2,12/08/2014,344,1,0,0,1,3823.99
25887,202,7,08/12/2013,0,0,0,0,0,0.0
46929,626,5,06/02/2015,922,1,1,0,0,9736.4
252401,364,2,10/06/2014,660,1,0,0,0,5497.47
544688,791,6,14/02/2015,831,1,0,0,0,8002.95
630754,8,6,07/09/2013,307,1,0,0,0,3039.48
355922,33,1,20/10/2014,932,1,1,0,0,9905.81
553915,54,1,25/11/2013,560,1,0,0,0,5252.33
491425,59,2,03/06/2014,691,1,1,0,0,7435.58
42394,681,1,29/12/2014,431,1,0,0,1,3486.65
178531,267,5,13/12/2013,1510,1,0,0,0,11579.96
63227,39,1,07/01/2013,1046,1,1,0,0,10861.41
513313,557,2,30/07/2013,721,1,1,0,1,7887.83
522520,1058,4,29/08/2013,678,1,1,0,1,6852.01
492008,99,1,09/02/2015,431,1,0,0,0,4551.26
26376,641,4,13/02/2014,560,1,0,0,0,4786.53
141308,537,5,13/02/2015,646,1,0,0,0,5513.79
695853,198,5,02/05/2014,493,1,1,0,1,5813.91
699596,994,6,20/06/2015,257,1,0,0,0,2303.02
11724,1034,5,14/02/2014,796,1,0,0,0,6035.61
475449,1068,4,09/10/2014,293,1,1,0,0,4219.05
77094,264,3,07/08/2013,837,1,0,0,0,7422.29
596587,427,2,28/05/2013,829,1,1,0,1,8397.7
424708,663,1,03/02/2014,803,1,1,0,0,8246.87
133400,452,2,09/06/2015,438,1,0,0,0,4373.04
372317,78,4,15/01/2015,502,1,1,0,0,4804.0
469875,487,5,21/11/2014,640,1,0,0,0,5534.94
489986,960,3,20/05/2015,614,1,1,0,0,7005.84
76537,209,4,14/11/2013,582,1,0,0,0,5635.17
228691,506,5,28/06/2013,794,1,0,0,0,6761.59
500104,789,4,07/05/2015,522,1,1,0,0,4617.82
351509,257,2,02/04/2013,916,1,0,0,1,6411.79
403418,367,1,27/10/2014,520,1,0,0,0,4652.65
141754,264,2,29/07/2014,813,1,1,0,1,8654.31
708723,464,3,29/04/2015,1234,1,1,0,0,11000.16
606514,459,5,06/06/2014,1228,1,1,0,0,10321.73
573456,841,3,10/12/2014,411,1,0,0,0,3084.56
412036,675,4,21/11/2013,675,1,1,0,0,6610.23
454167,150,2,05/05/2015,824,1,1,0,0,9136.86
536326,808,5,26/06/2015,585,1,0,0,0,6055.63
195050,4,2,11/03/2014,1092,1,0,0,0,7171.27
401658,104,7,08/03/2015,0,0,0,0,0,0.0
666654,241,1,08/07/2013,620,1,0,0,0,5313.84
549369,17,5,15/03/2013,823,1,0,0,0,6782.05
525044,844,1,15/12/2014,582,1,1,0,0,6652.36
92889,1112,5,11/04/2014,700,1,0,0,0,7307.7
417990,639,2,24/06/2014,418,1,0,0,0,3780.76
560400,968,1,02/12/2013,1339,1,1,0,0,11706.21
332572,329,6,09/11/2013,429,1,0,0,0,4063.95
380004,365,2,21/01/2014,571,1,1,0,0,6866.33
380320,682,2,07/10/2014,2045,1,1,0,0,13907.56
485277,1084,5,08/05/2015,810,1,1,0,0,6975.65
214984,1107,4,23/07/2015,590,1,0,0,0,4924.67
347030,601,3,01/01/2014,0,0,0,a,1,0.0
554331,450,5,02/08/2013,1138,1,1,0,1,9659.82
180182,808,3,20/08/2014,589,1,1,0,1,6565.92
91585,226,5,31/05/2013,1038,1,1,0,0,9747.88
337287,224,6,01/06/2013,432,1,0,0,0,4608.99
5922,364,2,10/12/2013,592,1,0,0,0,5757.76
668590,483,1,27/05/2013,787,1,1,0,0,8446.64
162038,536,6,01/11/2014,0,0,0,a,0,0.0
570046,346,5,05/12/2014,857,1,1,0,0,10029.2
125515,1010,3,10/06/2015,618,1,0,0,0,5748.44
631827,927,5,24/01/2014,774,1,1,0,0,7553.69
488238,476,3,10/04/2013,670,1,1,0,0,6299.6
595013,309,1,06/04/2015,0,0,0,b,1,0.0
669612,190,5,21/03/2014,684,1,1,0,0,6818.02
522340,1065,6,25/04/2015,320,1,0,0,0,2929.81
145188,429,7,18/05/2014,0,0,0,0,0,0.0
29075,893,7,09/03/2014,0,0,0,0,0,0.0
620257,113,6,08/06/2013,789,1,0,0,0,7111.14
423909,184,6,21/06/2014,486,1,0,0,0,4925.54
5513,885,4,09/10/2014,862,1,1,0,1,7153.83
157741,331,6,18/01/2014,597,1,0,0,0,5000.4
403411,805,5,06/03/2015,557,1,1,0,0,6438.04
668630,379,4,26/06/2014,432,1,0,0,0,3366.76
679924,454,5,31/10/2014,0,0,0,a,1,0.0
127691,780,6,26/01/2013,263,1,0,0,0,2522.85
350679,712,5,24/05/2013,501,1,0,0,1,5101.42
176758,876,7,06/07/2014,0,0,0,0,0,0.0
468908,675,3,25/12/2013,0,0,0,c,1,0.0
491932,1112,2,17/03/2015,777,1,1,0,0,8803.84
528951,645,1,18/05/2015,1573,1,1,0,0,14025.94
708502,271,5,15/05/2015,788,1,0,0,1,7246.99
225772,664,3,03/04/2013,537,1,0,0,0,4165.56
646442,680,1,05/08/2013,823,1,0,0,0,6878.57
65737,534,4,21/03/2013,503,1,1,0,0,5567.91
495271,3,5,30/05/2014,965,1,0,0,0,9490.7
678378,877,1,30/12/2013,1155,1,0,0,1,10137.34
540127,674,4,11/09/2014,898,1,0,0,0,6705.02
655764,396,4,05/09/2013,1204,1,0,0,0,10437.47
668040,931,6,06/04/2013,251,1,0,0,0,2285.16
5574,578,3,03/09/2014,909,1,1,0,0,8642.61
540911,409,5,11/07/2014,467,1,0,0,0,4639.33
234996,206,6,18/05/2013,498,1,0,0,0,4304.15
144721,108,6,21/12/2013,1180,1,0,0,0,11520.18
454454,760,7,19/07/2015,0,0,0,0,0,0.0
42681,922,5,06/06/2014,750,1,1,0,0,7754.28
685198,1080,3,04/12/2013,920,1,1,0,0,10829.05
245786,845,7,13/01/2013,0,0,0,0,0,0.0
489190,1014,3,26/11/2014,1417,1,1,0,0,13913.45
452872,554,6,02/03/2013,345,1,0,0,0,3342.18
438242,971,5,12/09/2014,882,1,0,0,0,6845.94
173708,736,3,03/07/2013,550,1,1,0,0,6057.77
500897,1113,3,13/03/2013,617,1,0,0,0,5135.38
252009,345,6,17/01/2015,313,1,0,0,0,2819.08
489277,358,1,27/01/2014,974,1,0,0,0,7633.81
217799,27,6,31/08/2013,909,1,0,0,0,7998.59
570087,210,3,27/02/2013,266,1,0,0,0,2345.58
277343,1087,6,21/09/2013,530,1,0,0,0,5124.74
246393,344,1,11/05/2015,1258,1,0,0,1,8713.83
333826,116,1,24/02/2014,764,1,0,0,0,7048.91
273126,385,4,09/05/2013,0,0,0,a,0,0.0
633257,139,2,07/07/2015,402,1,0,0,0,4240.67
536436,837,3,20/03/2013,274,1,1,0,0,3386.61
392807,151,6,22/03/2014,642,1,0,0,0,6700.82
9658,325,5,05/06/2015,727,1,1,0,0,7866.38
672437,1096,7,10/02/2013,0,0,0,0,0,0.0
495729,255,5,04/07/2014,595,1,1,0,0,6426.2
463735,916,6,27/07/2013,581,1,0,0,0,5092.84
639793,784,4,23/01/2014,797,1,1,0,0,7362.53
480953,632,5,15/02/2013,807,1,0,0,0,6092.88
410159,391,1,18/02/2013,950,1,1,0,0,10511.18
615202,398,2,17/02/2015,615,1,1,0,0,6521.0
293906,929,1,05/05/2014,904,1,1,0,0,8652.13
392923,294,1,10/02/2014,946,1,0,0,0,6730.99
196232,319,1,07/07/2014,783,1,0,0,0,7029.82
596255,75,6,07/03/2015,621,1,0,0,0,5752.89
549235,178,5,14/06/2013,943,1,0,0,0,7615.32
230156,779,4,07/03/2013,807,1,1,0,0,7694.35
597117,737,2,25/11/2014,1077,1,1,0,0,8394.52
685371,305,5,21/02/2014,502,1,1,0,0,4835.67
646858,454,6,11/01/2014,257,1,0,0,0,2286.01
251679,218,5,08/11/2013,693,1,1,0,0,5809.06
67256,820,3,05/06/2013,1138,1,1,0,0,12460.42
241647,898,1,01/07/2013,1057,1,1,0,0,11188.52
84242,125,4,03/07/2014,1877,1,1,0,0,15213.12
264455,829,4,10/10/2013,808,1,1,0,0,7060.87
700950,451,6,06/06/2015,482,1,0,0,0,5142.79
466720,78,2,27/01/2015,519,1,1,0,0,5567.4
220602,301,7,08/03/2015,0,0,0,0,0,0.0
437208,781,2,12/02/2013,670,1,0,0,0,4641.14
88172,255,3,01/07/2015,698,1,1,0,1,7484.23
441975,450,7,09/11/2014,0,0,0,0,0,0.0
66246,132,3,28/01/2015,603,1,1,0,0,7123.15
400714,704,2,01/04/2014,1343,1,1,0,0,12551.41
629670,956,4,28/11/2013,512,1,0,0,0,4515.06
354403,1105,1,13/10/2014,425,1,0,0,1,3488.63
229713,395,5,08/05/2015,583,1,1,0,0,5593.72
392982,224,2,12/02/2013,342,1,0,0,0,4066.64
16858,291,6,28/03/2015,456,1,0,0,0,4637.92
201905,86,3,05/06/2013,673,1,1,0,0,6232.06
53626,963,4,23/05/2013,1106,1,0,0,0,9507.35
475129,246,2,04/02/2014,1058,1,1,0,0,8914.55
504712,846,4,26/09/2013,786,1,1,0,0,7871.27
600087,476,3,24/09/2014,560,1,0,0,0,4436.76
230229,773,1,15/06/2015,921,1,1,0,0,8552.34
675976,1108,2,17/12/2013,1101,1,1,0,0,11288.73
137686,147,1,30/06/2014,1199,1,1,0,0,12826.25
582562,929,1,05/08/2013,1015,1,0,0,0,7036.76
323476,619,5,09/05/2014,483,1,1,0,0,5196.96
136418,719,7,19/07/2015,0,0,0,0,0,0.0
111652,131,5,22/11/2013,614,1,1,0,0,5951.74
678755,502,6,30/05/2015,1380,1,0,0,0,11711.56
67477,1006,1,08/07/2013,766,1,0,0,0,5280.55
564828,120,2,20/08/2013,558,1,0,0,0,5081.45
570369,240,7,07/09/2014,0,0,0,0,0,0.0
123695,874,2,09/12/2014,477,1,0,0,0,4580.57
230390,190,1,30/09/2013,695,1,0,0,0,6775.36
394879,790,7,29/03/2015,0,0,0,0,0,0.0
359641,1059,4,19/06/2014,1106,1,1,0,0,8549.97
413992,509,6,15/06/2013,367,1,0,0,0,3822.9
281975,1057,3,17/09/2014,592,1,1,0,0,5909.17
197809,990,3,28/01/2015,528,1,1,0,0,6152.67
383747,130,1,04/08/2014,677,1,1,0,1,7066.41
337889,571,6,28/02/2015,782,1,0,0,0,7806.12
654060,675,2,19/02/2013,521,1,1,0,0,5707.44
604564,424,6,16/05/2015,811,1,0,0,0,8549.21
174211,722,6,10/01/2015,1081,1,0,0,0,10342.84
197231,891,4,24/07/2014,936,1,0,0,1,6349.79
514692,244,3,03/09/2014,566,1,1,0,0,5877.67
15349,338,7,17/08/2014,0,0,0,0,1,0.0
206461,532,1,25/11/2013,1311,1,0,0,0,10511.83
10577,762,1,26/08/2013,431,1,1,0,1,4634.63
497421,523,2,05/08/2014,1627,1,1,0,1,14189.9
415599,947,5,20/06/2014,1197,1,1,0,1,9794.76
51571,584,2,12/08/2014,325,1,0,0,1,3396.57
609730,456,4,18/12/2014,1239,1,1,0,0,11717.54
296632,905,1,08/04/2013,1936,1,1,0,0,15226.67
423520,186,6,07/02/2015,399,1,0,0,0,4012.62
290548,798,4,04/06/2015,984,1,1,a,0,8767.05
419665,276,3,11/03/2015,431,1,0,0,0,3909.7
420538,856,3,02/01/2013,1001,1,0,0,1,7451.36
217544,538,2,20/01/2015,542,1,0,0,0,3961.27
132638,904,7,22/02/2015,0,0,0,0,0,0.0
161231,1093,5,16/08/2013,921,1,1,0,1,8914.18
60960,211,7,17/02/2013,0,0,0,0,0,0.0
669836,1073,1,26/01/2015,868,1,1,0,0,8866.12
468622,1092,7,01/03/2015,0,0,0,0,0,0.0
305160,641,4,25/07/2013,439,1,0,0,1,3996.28
2335,835,3,05/02/2014,693,1,1,0,0,5972.4
3194,87,7,29/12/2013,0,0,0,0,0,0.0
412316,979,5,04/07/2014,642,1,1,0,0,6693.31
98287,295,1,04/05/2015,786,1,1,0,0,8216.54
695502,1103,2,03/06/2014,459,1,1,0,0,6317.32
630407,155,4,29/08/2013,571,1,1,0,1,6453.18
571087,744,3,06/05/2015,820,1,1,0,0,8647.35
432742,93,4,17/07/2014,634,1,1,0,1,6844.09
71057,753,3,24/04/2013,756,1,1,0,0,8057.71
256949,904,7,08/09/2013,0,0,0,0,0,0.0
497297,980,1,18/11/2013,801,1,1,0,0,10045.51
362059,1081,2,05/05/2015,786,1,1,0,0,8522.93
114603,581,2,09/06/2015,521,1,0,0,0,4865.0
537324,23,7,27/01/2013,0,0,0,0,0,0.0
302542,1095,5,11/10/2013,676,1,1,0,0,4939.54
477958,844,3,03/06/2015,664,1,1,0,0,6814.4
372155,343,1,12/05/2014,572,1,0,0,0,5280.49
497614,714,2,03/12/2013,364,1,1,0,0,5158.46
115863,397,1,01/07/2013,1027,1,1,0,0,9653.26
536522,967,2,19/08/2014,1075,1,1,0,1,10331.25
60343,188,5,04/01/2013,370,1,0,0,1,3823.27
150664,302,1,08/06/2015,276,1,0,0,0,3024.29
7299,281,6,03/08/2013,683,1,0,0,0,6699.36
114384,684,6,31/08/2013,731,1,0,0,0,6996.58
693342,690,1,30/03/2015,1007,1,1,0,1,13458.57
547500,357,4,25/04/2013,946,1,1,0,0,7658.93
24623,1071,3,07/05/2014,748,1,1,0,0,7037.16
664784,961,5,03/10/2014,0,0,1,a,0,0.0
337487,155,4,04/06/2015,0,0,1,a,1,0.0
670167,730,5,31/05/2013,1429,1,1,0,0,13457.55
224544,172,2,03/02/2015,881,1,1,0,0,8664.64
108066,310,2,24/09/2013,780,1,1,0,0,8797.32
694229,913,6,12/04/2014,1103,1,0,0,0,7776.99
234270,544,3,09/01/2013,2176,1,1,0,0,16149.35
172277,1000,2,05/03/2013,893,1,1,0,0,9385.63
562833,16,1,27/04/2015,1070,1,1,0,0,10571.13
467388,1026,1,18/02/2013,1630,1,1,0,0,14547.25
481994,568,7,20/04/2014,0,0,0,0,1,0.0
74511,897,2,24/03/2015,281,1,0,0,0,2689.83
180279,515,5,05/09/2014,887,1,1,0,0,8626.7
563513,600,1,15/09/2014,726,1,1,0,0,7581.62
673266,413,5,11/04/2014,936,1,0,0,0,8659.66
361359,233,5,17/04/2015,1064,1,1,0,0,9493.02
570560,594,2,14/07/2015,489,1,1,0,0,5870.38
429539,239,2,16/12/2014,603,1,1,0,0,8196.9
549400,390,6,13/06/2015,886,1,0,0,0,7450.58
150021,100,3,14/08/2013,853,1,1,0,1,9063.04
696001,360,5,11/10/2013,886,1,1,0,1,7907.73
441003,1084,4,12/12/2013,827,1,0,0,0,7290.54
704418,525,4,05/12/2013,1058,1,1,0,0,11541.07
230374,1042,2,02/09/2014,586,1,1,0,0,6123.57
538264,734,5,31/05/2013,850,1,1,0,0,9310.9
287032,686,5,10/04/2015,695,1,0,0,1,5912.9
347925,474,5,25/10/2013,810,1,1,0,1,7346.64
565729,1089,4,30/04/2015,1343,1,1,0,0,14956.98
622490,448,6,15/06/2013,490,1,0,0,0,5018.08
87673,349,6,31/01/2015,807,1,0,0,0,7692.64
678101,943,7,20/07/2014,0,0,0,0,0,0.0
523800,358,6,02/03/2013,1247,1,0,0,0,10407.32
148824,820,5,11/10/2013,1186,1,1,0,0,12678.86
214350,560,5,15/08/2014,1511,1,0,0,1,11906.92
24194,1062,5,12/07/2013,514,1,0,0,1,4889.71
622560,849,1,09/09/2013,1038,1,1,0,0,10629.15
412622,1095,5,06/12/2013,887,1,1,0,0,9461.47
393964,694,3,24/07/2013,621,1,0,0,0,5656.43
499205,205,3,22/10/2014,823,1,1,0,1,6479.35
197329,573,7,17/02/2013,0,0,0,0,0,0.0
343824,804,5,18/01/2013,416,1,0,0,0,4192.93
609826,856,3,09/01/2013,952,1,1,0,0,7618.35
339822,252,3,30/01/2013,709,1,0,0,0,7848.6
74602,457,3,21/05/2014,410,1,1,0,0,4849.11
449064,665,6,14/03/2015,753,1,0,0,0,7415.07
102407,422,3,06/03/2013,494,1,1,0,0,5020.36
259790,57,1,25/02/2013,844,1,0,0,0,7346.8
18737,125,2,30/07/2013,1818,1,1,0,1,14780.36
136994,947,4,04/09/2014,997,1,1,0,1,7770.1
225299,279,7,22/09/2013,0,0,0,0,0,0.0
230115,156,3,04/02/2015,702,1,1,0,1,7428.87
395685,869,7,01/06/2014,0,0,0,0,0,0.0
587529,234,3,04/12/2013,1147,1,1,0,0,10692.07
184611,123,1,17/03/2014,1314,1,1,0,0,11746.5
31771,640,5,07/03/2014,950,1,1,0,0,12092.79
640775,110,1,14/01/2013,581,1,0,0,0,4900.68
507006,733,1,06/10/2014,3555,1,1,0,1,14224.48
134574,808,2,12/05/2015,606,1,0,0,0,6387.25
221934,914,1,09/09/2013,1406,1,1,0,0,12840.05
297296,393,3,02/01/2013,474,1,0,0,1,4305.5
382099,902,7,05/01/2014,0,0,0,0,0,0.0
552080,441,4,27/02/2014,533,1,0,0,0,4630.9
140685,391,7,01/09/2013,0,0,0,0,0,0.0
419236,798,5,11/01/2013,984,1,1,0,0,7982.39
672815,798,6,10/08/2013,343,1,0,0,0,3048.0
136295,637,2,31/03/2015,648,1,1,0,1,7924.72
625267,621,2,14/10/2014,745,1,0,0,1,5479.91
703298,44,1,02/02/2015,835,1,1,0,1,8926.46
595487,1008,1,07/01/2013,888,1,1,0,0,8591.14
515101,868,2,05/11/2013,614,1,1,0,0,8352.21
702585,695,1,12/05/2014,432,1,0,0,0,3946.8
598063,107,4,27/06/2013,796,1,0,0,1,5795.91
619523,916,7,18/05/2014,0,0,0,0,0,0.0
306390,554,6,29/03/2014,440,1,0,0,0,4105.31
435450,319,7,07/04/2013,0,0,0,0,0,0.0
150532,448,5,10/07/2015,661,1,0,0,1,5742.23
403221,886,4,10/10/2013,650,1,1,0,0,6829.4
703213,86,7,26/07/2015,0,0,0,0,0,0.0
243491,955,1,07/01/2013,500,1,1,0,0,5558.43
522874,480,4,22/08/2013,553,1,0,0,0,4066.92
455877,522,7,01/09/2013,0,0,0,0,0,0.0
652038,498,1,10/02/2014,888,1,0,0,0,6770.41
559612,989,6,20/07/2013,401,1,0,0,0,3563.68
502957,170,4,23/01/2014,459,1,1,0,0,4910.75
207079,864,7,10/08/2014,0,0,0,0,0,0.0
701479,506,3,05/03/2014,1082,1,1,0,0,10388.01
378895,512,7,08/02/2015,1385,1,0,0,0,7852.32
39102,901,4,02/01/2014,707,1,0,0,1,6782.46
189980,624,6,13/12/2014,510,1,0,0,0,4988.67
55627,136,1,13/04/2015,539,1,1,0,0,7153.61
440244,854,6,16/11/2013,914,1,0,0,0,7798.78
393373,806,1,06/01/2014,0,0,1,a,0,0.0
168711,1085,2,12/03/2013,704,1,0,0,0,5686.83
426376,1068,4,30/04/2015,434,1,1,0,0,5083.14
550128,770,4,19/03/2015,819,1,1,0,0,8094.42
428101,884,5,25/10/2013,733,1,1,0,0,5861.77
111192,95,5,27/09/2013,1005,1,1,0,0,8309.76
682264,480,3,13/03/2013,619,1,0,0,0,4282.31
635668,448,3,23/04/2014,653,1,0,0,1,6340.15
443107,750,2,26/02/2013,283,1,0,0,0,3050.79
700963,444,4,15/08/2013,1350,1,1,0,1,11517.58
676824,653,5,13/09/2013,594,1,1,0,0,6695.52
626155,284,1,05/08/2013,376,1,0,0,1,4104.3
4710,439,4,09/01/2014,914,1,1,0,0,7238.32
338712,800,3,03/07/2013,567,1,1,0,0,6369.14
623230,799,4,20/11/2014,805,1,0,0,0,7694.43
351337,280,3,03/04/2013,446,1,0,0,1,4964.31
289360,617,5,08/02/2013,578,1,1,0,1,6368.39
67026,634,2,10/12/2013,717,1,0,0,0,7412.94
574873,746,6,26/10/2013,427,1,0,0,0,4379.62
380873,233,3,27/02/2013,972,1,0,0,0,8094.85
266763,1,4,02/04/2015,722,1,1,0,1,7047.09
547057,189,4,24/07/2014,801,1,0,0,0,7199.39
412019,465,1,20/10/2014,648,1,1,0,1,7586.13
385076,74,2,03/06/2014,1025,1,1,0,0,9292.06
356595,1072,1,11/05/2015,675,1,0,0,0,6222.01
438458,928,2,14/01/2014,503,1,0,0,0,5071.61
197609,59,1,21/10/2013,788,1,1,0,1,8406.21
15762,545,5,19/12/2014,1225,1,1,0,0,13974.19
39782,697,3,01/07/2015,948,1,1,0,1,10263.87
94951,135,3,20/05/2015,500,1,1,0,0,5953.71
580011,57,4,28/11/2013,948,1,0,0,0,8804.46
348407,695,1,28/01/2013,445,1,0,0,0,3981.22
565276,236,2,03/06/2014,1050,1,1,0,0,9650.84
410520,1049,5,30/08/2013,731,1,1,0,1,7656.92
246893,291,6,02/11/2013,560,1,0,0,0,5415.76
488464,569,3,07/05/2014,714,1,1,0,0,5083.33
467354,288,3,27/11/2013,333,1,0,0,0,4067.11
391296,9,7,22/06/2014,0,0,0,0,0,0.0
255552,183,5,21/06/2013,706,1,1,0,0,6469.82
128134,947,1,29/04/2013,1241,1,1,0,0,11059.56
509447,803,5,26/04/2013,556,1,1,0,0,6484.5
3170,748,4,29/05/2014,0,0,0,a,0,0.0
394679,534,3,02/04/2014,472,1,1,0,0,5105.71
682427,1067,3,06/11/2013,469,1,1,0,0,5377.14
222060,32,6,08/02/2014,289,1,0,0,0,2338.85
246137,370,7,13/10/2013,0,0,0,0,0,0.0
512513,985,1,05/08/2013,720,1,0,0,1,5966.77
244585,306,6,14/02/2015,331,1,0,0,0,3107.11
615326,542,5,22/05/2015,567,1,1,0,0,5861.28
426811,518,2,25/06/2013,408,1,0,0,0,3977.64
151417,346,3,29/05/2013,686,1,1,0,0,7559.66
271324,622,7,10/08/2014,0,0,0,0,0,0.0
573860,298,6,30/03/2013,1001,1,0,0,0,8690.64
81535,119,4,26/06/2014,576,1,0,0,0,5169.82
688138,43,7,01/12/2013,0,0,0,0,0,0.0
559815,445,4,13/03/2014,1242,1,0,0,0,7894.62
134732,507,6,30/11/2013,813,1,0,0,0,7657.82
322997,233,5,19/09/2014,1025,1,1,0,0,9168.0
42822,350,5,11/04/2014,500,1,0,0,0,5095.06
626188,256,6,25/01/2014,1428,1,0,0,0,10175.34
266689,852,6,28/09/2013,433,1,0,0,0,3725.23
43158,436,7,10/11/2013,0,0,0,0,0,0.0
82019,827,4,21/02/2013,1021,1,1,0,0,8588.6
616029,522,4,12/09/2013,727,1,1,0,0,8136.39
707644,1054,7,10/11/2013,0,0,0,0,0,0.0
39859,430,3,15/01/2014,555,1,0,0,0,5651.96
602329,687,7,31/05/2015,0,0,0,0,0,0.0
631180,634,3,05/11/2014,704,1,1,0,0,7518.04
140558,750,3,21/08/2013,281,1,0,0,1,3111.74
170717,1074,7,07/09/2014,0,0,0,0,0,0.0
531717,171,2,17/03/2015,973,1,1,0,0,9111.82
227681,913,2,13/08/2013,1593,1,1,0,1,13847.54
174572,685,4,02/01/2014,504,1,0,0,1,4674.21
300906,236,4,26/06/2014,733,1,0,0,0,5983.91
155010,399,7,18/01/2015,0,0,0,0,0,0.0
648999,905,2,03/12/2013,2005,1,1,0,0,15223.44
690054,192,7,28/06/2015,0,0,0,0,0,0.0
27358,100,1,23/02/2015,622,1,0,0,0,6431.74
144608,319,1,17/06/2013,1033,1,1,0,0,9839.4
469181,491,7,05/10/2014,0,0,0,0,0,0.0
446737,290,3,12/03/2014,636,1,0,0,0,5709.27
308867,642,6,05/07/2014,437,1,0,0,0,3286.17
51258,240,6,03/01/2015,387,1,0,0,0,3722.52
359677,731,3,16/01/2013,829,1,0,0,0,6489.81
129846,557,1,12/05/2014,534,1,0,0,0,3627.15
1149,770,7,30/03/2014,0,0,0,0,0,0.0
633111,62,6,03/01/2015,374,1,0,0,0,3498.27
292366,940,1,15/12/2014,1229,1,1,0,0,13000.93
409043,736,3,11/06/2014,390,1,0,0,1,3834.03
256980,972,5,05/07/2013,533,1,1,0,0,4974.42
268334,501,6,30/11/2013,641,1,0,0,0,7017.55
2160,56,7,09/02/2014,0,0,0,0,0,0.0
5758,73,3,12/03/2014,496,1,0,0,0,4323.71
289577,1091,7,26/07/2015,0,0,0,0,0,0.0
477292,806,3,13/02/2013,423,1,0,0,1,4765.77
170671,963,2,02/12/2014,1579,1,1,0,0,14624.46
609259,521,5,03/01/2014,452,1,0,0,1,4900.44
